document_name,source_file,table_type,crop,province,unit,source_page,parse_method,suitability_level,area_rai,rag_text
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ลำพูน,ไร่,18,table,n,3,พืช มะพร้าว จังหวัด ลำพูน ระดับความเหมาะสม n มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ศรีสะเกษ,ไร่,18,table,n,221,พืช มะพร้าว จังหวัด ศรีสะเกษ ระดับความเหมาะสม n มีเนื้อที่ 221 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สกลนคร,ไร่,18,table,n,61,พืช มะพร้าว จังหวัด สกลนคร ระดับความเหมาะสม n มีเนื้อที่ 61 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สงขลา,ไร่,19,table,n,2880,พืช มะพร้าว จังหวัด สงขลา ระดับความเหมาะสม n มีเนื้อที่ 2880 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สตูล,ไร่,19,table,n,1310,พืช มะพร้าว จังหวัด สตูล ระดับความเหมาะสม n มีเนื้อที่ 1310 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สมุทรปราการ,ไร่,19,table,n,424,พืช มะพร้าว จังหวัด สมุทรปราการ ระดับความเหมาะสม n มีเนื้อที่ 424 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สมุทรสงคราม,ไร่,18,table,n,838,พืช มะพร้าว จังหวัด สมุทรสงคราม ระดับความเหมาะสม n มีเนื้อที่ 838 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สมุทรสาคร,ไร่,18,table,n,2062,พืช มะพร้าว จังหวัด สมุทรสาคร ระดับความเหมาะสม n มีเนื้อที่ 2062 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สระบุรี,ไร่,18,table,n,1715,พืช มะพร้าว จังหวัด สระบุรี ระดับความเหมาะสม n มีเนื้อที่ 1715 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สระแก้ว,ไร่,19,table,n,35,พืช มะพร้าว จังหวัด สระแก้ว ระดับความเหมาะสม n มีเนื้อที่ 35 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สิงห์บุรี,ไร่,19,table,n,487,พืช มะพร้าว จังหวัด สิงห์บุรี ระดับความเหมาะสม n มีเนื้อที่ 487 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สุพรรณบุรี,ไร่,19,table,n,1157,พืช มะพร้าว จังหวัด สุพรรณบุรี ระดับความเหมาะสม n มีเนื้อที่ 1157 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สุราษฎร์ธานี,ไร่,19,table,n,72706,พืช มะพร้าว จังหวัด สุราษฎร์ธานี ระดับความเหมาะสม n มีเนื้อที่ 72706 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สุรินทร์,ไร่,18,table,n,232,พืช มะพร้าว จังหวัด สุรินทร์ ระดับความเหมาะสม n มีเนื้อที่ 232 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,สุโขทัย,ไร่,18,table,n,22,พืช มะพร้าว จังหวัด สุโขทัย ระดับความเหมาะสม n มีเนื้อที่ 22 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,หนองคาย,ไร่,18,table,n,9,พืช มะพร้าว จังหวัด หนองคาย ระดับความเหมาะสม n มีเนื้อที่ 9 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,หนองบัวลำภู,ไร่,18,table,n,56,พืช มะพร้าว จังหวัด หนองบัวลำภู ระดับความเหมาะสม n มีเนื้อที่ 56 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อำนาจเจริญ,ไร่,18,table,n,5,พืช มะพร้าว จังหวัด อำนาจเจริญ ระดับความเหมาะสม n มีเนื้อที่ 5 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อุดรธานี,ไร่,18,table,n,100,พืช มะพร้าว จังหวัด อุดรธานี ระดับความเหมาะสม n มีเนื้อที่ 100 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อุตรดิตถ์,ไร่,18,table,n,140,พืช มะพร้าว จังหวัด อุตรดิตถ์ ระดับความเหมาะสม n มีเนื้อที่ 140 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อุทัยธานี,ไร่,18,table,n,101,พืช มะพร้าว จังหวัด อุทัยธานี ระดับความเหมาะสม n มีเนื้อที่ 101 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อุบลราชธานี,ไร่,18,table,n,73,พืช มะพร้าว จังหวัด อุบลราชธานี ระดับความเหมาะสม n มีเนื้อที่ 73 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,อ่างทอง,ไร่,19,table,n,497,พืช มะพร้าว จังหวัด อ่างทอง ระดับความเหมาะสม n มีเนื้อที่ 497 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,เชียงราย,ไร่,18,table,n,174,พืช มะพร้าว จังหวัด เชียงราย ระดับความเหมาะสม n มีเนื้อที่ 174 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,เชียงใหม่,ไร่,18,table,n,54,พืช มะพร้าว จังหวัด เชียงใหม่ ระดับความเหมาะสม n มีเนื้อที่ 54 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,เพชรบุรี,ไร่,18,table,n,15856,พืช มะพร้าว จังหวัด เพชรบุรี ระดับความเหมาะสม n มีเนื้อที่ 15856 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,เพชรบูรณ์,ไร่,18,table,n,514,พืช มะพร้าว จังหวัด เพชรบูรณ์ ระดับความเหมาะสม n มีเนื้อที่ 514 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,เลย,ไร่,18,table,n,32,พืช มะพร้าว จังหวัด เลย ระดับความเหมาะสม n มีเนื้อที่ 32 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,แพร่,ไร่,18,table,n,86,พืช มะพร้าว จังหวัด แพร่ ระดับความเหมาะสม n มีเนื้อที่ 86 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,แม่ฮ่องสอน,ไร่,18,table,n,3,พืช มะพร้าว จังหวัด แม่ฮ่องสอน ระดับความเหมาะสม n มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,กาญจนบุรี,ไร่,17,table,n,31,พืช มังคุด จังหวัด กาญจนบุรี ระดับความเหมาะสม n มีเนื้อที่ 31 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,กำแพงเพชร,ไร่,17,table,n,172,พืช มังคุด จังหวัด กำแพงเพชร ระดับความเหมาะสม n มีเนื้อที่ 172 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,จันทบุรี,ไร่,17,table,n,22956,พืช มังคุด จังหวัด จันทบุรี ระดับความเหมาะสม n มีเนื้อที่ 22956 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ชลบุรี,ไร่,17,table,n,2967,พืช มังคุด จังหวัด ชลบุรี ระดับความเหมาะสม n มีเนื้อที่ 2967 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ชุมพร,ไร่,17,table,n,6449,พืช มังคุด จังหวัด ชุมพร ระดับความเหมาะสม n มีเนื้อที่ 6449 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ตรัง,ไร่,17,table,n,267,พืช มังคุด จังหวัด ตรัง ระดับความเหมาะสม n มีเนื้อที่ 267 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ตราด,ไร่,17,table,n,5987,พืช มังคุด จังหวัด ตราด ระดับความเหมาะสม n มีเนื้อที่ 5987 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,นครนายก,ไร่,17,table,n,94,พืช มังคุด จังหวัด นครนายก ระดับความเหมาะสม n มีเนื้อที่ 94 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,นครศรีธรรมราช,ไร่,17,table,n,31379,พืช มังคุด จังหวัด นครศรีธรรมราช ระดับความเหมาะสม n มีเนื้อที่ 31379 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,นครสวรรค์,ไร่,17,table,n,94,พืช มังคุด จังหวัด นครสวรรค์ ระดับความเหมาะสม n มีเนื้อที่ 94 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,นราธิวาส,ไร่,17,table,n,2007,พืช มังคุด จังหวัด นราธิวาส ระดับความเหมาะสม n มีเนื้อที่ 2007 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ปทุมธานี,ไร่,17,table,n,245,พืช มังคุด จังหวัด ปทุมธานี ระดับความเหมาะสม n มีเนื้อที่ 245 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ประจวบคีรีขันธ์,ไร่,17,table,n,32,พืช มังคุด จังหวัด ประจวบคีรีขันธ์ ระดับความเหมาะสม n มีเนื้อที่ 32 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ปัตตานี,ไร่,17,table,n,76,พืช มังคุด จังหวัด ปัตตานี ระดับความเหมาะสม n มีเนื้อที่ 76 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,พังงา,ไร่,17,table,n,1403,พืช มังคุด จังหวัด พังงา ระดับความเหมาะสม n มีเนื้อที่ 1403 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,พัทลุง,ไร่,17,table,n,16084,พืช มังคุด จังหวัด พัทลุง ระดับความเหมาะสม n มีเนื้อที่ 16084 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,พิจิตร,ไร่,17,table,n,3,พืช มังคุด จังหวัด พิจิตร ระดับความเหมาะสม n มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,พิษณุโลก,ไร่,17,table,n,7,พืช มังคุด จังหวัด พิษณุโลก ระดับความเหมาะสม n มีเนื้อที่ 7 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ระนอง,ไร่,17,table,n,2155,พืช มังคุด จังหวัด ระนอง ระดับความเหมาะสม n มีเนื้อที่ 2155 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ระยอง,ไร่,17,table,n,1222,พืช มังคุด จังหวัด ระยอง ระดับความเหมาะสม n มีเนื้อที่ 1222 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ราชบุรี,ไร่,17,table,n,4,พืช มังคุด จังหวัด ราชบุรี ระดับความเหมาะสม n มีเนื้อที่ 4 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,ศรีสะเกษ,ไร่,17,table,n,62,พืช มังคุด จังหวัด ศรีสะเกษ ระดับความเหมาะสม n มีเนื้อที่ 62 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สงขลา,ไร่,17,table,n,17081,พืช มังคุด จังหวัด สงขลา ระดับความเหมาะสม n มีเนื้อที่ 17081 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สตูล,ไร่,17,table,n,10,พืช มังคุด จังหวัด สตูล ระดับความเหมาะสม n มีเนื้อที่ 10 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สระบุรี,ไร่,17,table,n,4,พืช มังคุด จังหวัด สระบุรี ระดับความเหมาะสม n มีเนื้อที่ 4 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สิงห์บุรี,ไร่,17,table,n,28,พืช มังคุด จังหวัด สิงห์บุรี ระดับความเหมาะสม n มีเนื้อที่ 28 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สุราษฎร์ธานี,ไร่,17,table,n,2369,พืช มังคุด จังหวัด สุราษฎร์ธานี ระดับความเหมาะสม n มีเนื้อที่ 2369 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,สุโขทัย,ไร่,17,table,n,4,พืช มังคุด จังหวัด สุโขทัย ระดับความเหมาะสม n มีเนื้อที่ 4 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,อุตรดิตถ์,ไร่,17,table,n,10,พืช มังคุด จังหวัด อุตรดิตถ์ ระดับความเหมาะสม n มีเนื้อที่ 10 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,อุทัยธานี,ไร่,17,table,n,13,พืช มังคุด จังหวัด อุทัยธานี ระดับความเหมาะสม n มีเนื้อที่ 13 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,อ่างทอง,ไร่,17,table,n,52,พืช มังคุด จังหวัด อ่างทอง ระดับความเหมาะสม n มีเนื้อที่ 52 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,เชียงราย,ไร่,17,table,n,14,พืช มังคุด จังหวัด เชียงราย ระดับความเหมาะสม n มีเนื้อที่ 14 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มังคุด,แพร่,ไร่,17,table,n,83,พืช มังคุด จังหวัด แพร่ ระดับความเหมาะสม n มีเนื้อที่ 83 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,กาญจนบุรี,ไร่,3,table,n,12018,พืช มันสำปะหลัง จังหวัด กาญจนบุรี ระดับความเหมาะสม n มีเนื้อที่ 12018 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,กาฬสินธุ์,ไร่,3,table,n,169,พืช มันสำปะหลัง จังหวัด กาฬสินธุ์ ระดับความเหมาะสม n มีเนื้อที่ 169 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,กำแพงเพชร,ไร่,3,table,n,1266,พืช มันสำปะหลัง จังหวัด กำแพงเพชร ระดับความเหมาะสม n มีเนื้อที่ 1266 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ขอนแก่น,ไร่,3,table,n,849,พืช มันสำปะหลัง จังหวัด ขอนแก่น ระดับความเหมาะสม n มีเนื้อที่ 849 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,จันทบุรี,ไร่,4,table,n,1344,พืช มันสำปะหลัง จังหวัด จันทบุรี ระดับความเหมาะสม n มีเนื้อที่ 1344 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ฉะเชิงเทรา,ไร่,4,table,n,9985,พืช มันสำปะหลัง จังหวัด ฉะเชิงเทรา ระดับความเหมาะสม n มีเนื้อที่ 9985 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ชลบุรี,ไร่,4,table,n,1177,พืช มันสำปะหลัง จังหวัด ชลบุรี ระดับความเหมาะสม n มีเนื้อที่ 1177 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ชัยนาท,ไร่,3,table,n,346,พืช มันสำปะหลัง จังหวัด ชัยนาท ระดับความเหมาะสม n มีเนื้อที่ 346 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ชัยภูมิ,ไร่,3,table,n,10928,พืช มันสำปะหลัง จังหวัด ชัยภูมิ ระดับความเหมาะสม n มีเนื้อที่ 10928 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ตราด,ไร่,4,table,n,6,พืช มันสำปะหลัง จังหวัด ตราด ระดับความเหมาะสม n มีเนื้อที่ 6 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ตาก,ไร่,3,table,n,1046,พืช มันสำปะหลัง จังหวัด ตาก ระดับความเหมาะสม n มีเนื้อที่ 1046 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,นครนายก,ไร่,3,table,n,77,พืช มันสำปะหลัง จังหวัด นครนายก ระดับความเหมาะสม n มีเนื้อที่ 77 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,นครราชสีมา,ไร่,3,table,n,7370,พืช มันสำปะหลัง จังหวัด นครราชสีมา ระดับความเหมาะสม n มีเนื้อที่ 7370 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,นครสวรรค์,ไร่,3,table,n,2541,พืช มันสำปะหลัง จังหวัด นครสวรรค์ ระดับความเหมาะสม n มีเนื้อที่ 2541 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,น่าน,ไร่,3,table,n,244,พืช มันสำปะหลัง จังหวัด น่าน ระดับความเหมาะสม n มีเนื้อที่ 244 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,บุรีรัมย์,ไร่,3,table,n,299,พืช มันสำปะหลัง จังหวัด บุรีรัมย์ ระดับความเหมาะสม n มีเนื้อที่ 299 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ปราจีนบุรี,ไร่,4,table,n,33998,พืช มันสำปะหลัง จังหวัด ปราจีนบุรี ระดับความเหมาะสม n มีเนื้อที่ 33998 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,พะเยา,ไร่,3,table,n,350,พืช มันสำปะหลัง จังหวัด พะเยา ระดับความเหมาะสม n มีเนื้อที่ 350 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,พัทลุง,ไร่,4,table,n,3,พืช มันสำปะหลัง จังหวัด พัทลุง ระดับความเหมาะสม n มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,พิจิตร,ไร่,3,table,n,46,พืช มันสำปะหลัง จังหวัด พิจิตร ระดับความเหมาะสม n มีเนื้อที่ 46 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,พิษณุโลก,ไร่,3,table,n,2083,พืช มันสำปะหลัง จังหวัด พิษณุโลก ระดับความเหมาะสม n มีเนื้อที่ 2083 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,มุกดาหาร,ไร่,3,table,n,196,พืช มันสำปะหลัง จังหวัด มุกดาหาร ระดับความเหมาะสม n มีเนื้อที่ 196 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ยโสธร,ไร่,3,table,n,158,พืช มันสำปะหลัง จังหวัด ยโสธร ระดับความเหมาะสม n มีเนื้อที่ 158 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ระยอง,ไร่,4,table,n,528,พืช มันสำปะหลัง จังหวัด ระยอง ระดับความเหมาะสม n มีเนื้อที่ 528 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ราชบุรี,ไร่,3,table,n,2077,พืช มันสำปะหลัง จังหวัด ราชบุรี ระดับความเหมาะสม n มีเนื้อที่ 2077 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ร้อยเอ็ด,ไร่,3,table,n,111,พืช มันสำปะหลัง จังหวัด ร้อยเอ็ด ระดับความเหมาะสม n มีเนื้อที่ 111 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ลพบุรี,ไร่,3,table,n,7780,พืช มันสำปะหลัง จังหวัด ลพบุรี ระดับความเหมาะสม n มีเนื้อที่ 7780 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ลำปาง,ไร่,3,table,n,104,พืช มันสำปะหลัง จังหวัด ลำปาง ระดับความเหมาะสม n มีเนื้อที่ 104 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ลำพูน,ไร่,3,table,n,404,พืช มันสำปะหลัง จังหวัด ลำพูน ระดับความเหมาะสม n มีเนื้อที่ 404 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,ศรีสะเกษ,ไร่,3,table,n,3,พืช มันสำปะหลัง จังหวัด ศรีสะเกษ ระดับความเหมาะสม n มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สกลนคร,ไร่,3,table,n,278,พืช มันสำปะหลัง จังหวัด สกลนคร ระดับความเหมาะสม n มีเนื้อที่ 278 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สระบุรี,ไร่,3,table,n,1326,พืช มันสำปะหลัง จังหวัด สระบุรี ระดับความเหมาะสม n มีเนื้อที่ 1326 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สระแก้ว,ไร่,4,table,n,174,พืช มันสำปะหลัง จังหวัด สระแก้ว ระดับความเหมาะสม n มีเนื้อที่ 174 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สุพรรณบุรี,ไร่,3,table,n,1315,พืช มันสำปะหลัง จังหวัด สุพรรณบุรี ระดับความเหมาะสม n มีเนื้อที่ 1315 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สุรินทร์,ไร่,3,table,n,2,พืช มันสำปะหลัง จังหวัด สุรินทร์ ระดับความเหมาะสม n มีเนื้อที่ 2 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,สุโขทัย,ไร่,3,table,n,480,พืช มันสำปะหลัง จังหวัด สุโขทัย ระดับความเหมาะสม n มีเนื้อที่ 480 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,หนองคาย,ไร่,3,table,n,237,พืช มันสำปะหลัง จังหวัด หนองคาย ระดับความเหมาะสม n มีเนื้อที่ 237 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,หนองบัวลำภู,ไร่,3,table,n,1477,พืช มันสำปะหลัง จังหวัด หนองบัวลำภู ระดับความเหมาะสม n มีเนื้อที่ 1477 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มันสำปะหลัง,อำนาจเจริญ,ไร่,3,table,n,329,พืช มันสำปะหลัง จังหวัด อำนาจเจริญ ระดับความเหมาะสม n มีเนื้อที่ 329 ไร่
